Question,Answer,Furigana,Meaning,Example,Translation,VocabWords
"一月","ひとつき","ひと.つき","one month, January.","彼はひと月に１回散髪する。","He has his hair cut once a month.","一緒, 一番, 唯一, 今月, 月給, 先月, 一昨日, 三日月, 生年月日"
"二十日","はつか","はつか","20th day of the month, 20 days.","私は二十日までに帰るつもりです。","I expect to be back by the 20th.","二人, 十分, 毎日, 日記, 日本, 五十音, 不十分, 火曜日, 真っ二つ, 二階建て"
"昨夜","ゆうべ","ゆうべ","last night, yesterday evening.","昨夜はよく眠れましたか。","Did you have a good sleep last night?","昨日, 昨今, 今夜, 夜中, 徹夜, 一昨日, 一昨年, 夜明け"
"鶏肉","とりにく","とり.にく","chicken meat, fowl.","鶏肉を３ポンド分ください。","I'd like three pounds of chicken.","鶏卵, 養鶏, 牛肉, 豚肉, 筋肉"
"一日","いちにち","いち.にち","one day, all day (long).","私は、月・水・金と一日おきに仕事をします。","I work every other day: Monday, Wednesday, and Friday.","一緒, 一番, 唯一, 毎日, 日記, 日本, 一昨日, 火曜日"
"九日","ここのか","ここの.か","9th day of the month, nine days.","スピーチコンテストは１１月９日に行われた。","The speech contest took place on the ninth of November.","九州, 毎日, 日記, 日本, 火曜日"
"五日","いつか","いつ.か","5th day of the month, five days.","１月５日から１月１５日までおねがいします。","From the 5th to the 15th of January, please.","五分, 毎日, 日記, 日本, 五十音, 火曜日, 四捨五入"
"三日","みっか","みっ.か","3rd day of the month, three days.","１０月３日です。","It's the third of October.","再三, 毎日, 日記, 日本, 火曜日"
"四日","よっか","よっ.か","4th day of the month, four days.","７月４日はアメリカでは記念すべき日だ。","July 4th is a red-letter day in America.","四季, 毎日, 日記, 日本, 四つ角, 火曜日"
"字引","じびき","じ.びき","dictionary, superficial learning.","","","漢字, 数字, 文字, 引退, 長引く, 引き出し, 引っ越す"
"直ぐに","すぐに","す","immediately, right away.","あなたはすぐに良くなるだろうと思います。","I hope you'll soon get well.","直接, 直径, 正直, 真っ直ぐ"
"二日","ふつか","ふつ.か","2nd day of the month, two days.","それは１週間前、すなわち４月２日に行われた。","It was due a week ago, namely on April second.","二人, 毎日, 日記, 日本, 火曜日, 真っ二つ, 二階建て"
"八日","ようか","よう.か","8th day of the month, eight days.","学校は４月８日から始まります。","School begins on April 8.","八月, 毎日, 日記, 日本, 八百屋, 火曜日, 八つ当たり"
"六日","むいか","むい.か","6th day of the month, six days.","４月５日か６日に会っていただけませんか。","Would it be possible to set up a meeting with us on April 5 or 6?","六月, 毎日, 日記, 日本, 火曜日"
"七日","なのか","なの.か","7th day of the month, seven days.","１月７日付けのお手紙、ありがとうございました。","Thank you very much for your letter of January 7th.","七月, 十七, 毎日, 日記, 日本, 火曜日"
"一日","いちにち","いち.にち","one day, all day (long).","私は、月・水・金と一日おきに仕事をします。","I work every other day: Monday, Wednesday, and Friday.","一緒, 一番, 唯一, 毎日, 日記, 日本, 一昨日, 火曜日"
"零","れい","れい","zero, nought.","ゼロという概念はヒンドゥー文化に由来している。","The concept of zero sprang from the Hindu culture.",""
"下さい","ください","くだ","please (give me), please (do for me).","熱いココアを下さい。","I'd like to have some hot chocolate.","靴下, 下宿, 地下鉄"
"私","わたし","わたし","I, me.","騒がしいホームで誰かが私の名前を呼んでいるのが聞こえた。","I could hear someone calling my name on the noisy platform.",""
"伯父さん","おじさん","お.じ","uncle, old man.","","","伯爵, 伯母, 画伯, 伯楽, 祖父, 父母, お祖父さん"
"伯母さん","おばさん","お.ば","aunt.","叔母さんを訪ねた時はすごいごちそうだったね。","What a feast we had when we visited my aunt!","伯爵, 伯父, 画伯, 伯楽, 祖母, 父母, お祖母さん"
"夕べ","ゆうべ","ゆう","evening, evening (of a special event).","","","夕方, 夕飯, 夕刊, 夕日, 夕立"
"二十歳","はたち","はたち","20 years old, twenty.","彼女は二十歳だと言ったが、それは嘘だった。","She said she was twenty years old, which was not true.","二人, 十分, 万歳, 歳月, 歳暮, 歳末, 五十音, 不十分, 真っ二つ, 二階建て"
