Question,Answer,Furigana,Meaning,Example,Translation,VocabWords
"無念","むねん","む.ねん","regret, chagrin.","","","無理, 無事, 無料, 残念, 記念, 観念, 概念, 記念日, ご無沙汰"
"良質","りょうしつ","りょう.しつ","good quality, fine quality.","このテーブルは良質のオーク材でできている。","This table is made of good oak.","改良, 不良, 良好, 良心, 質問, 質素, 人質, 気質"
"傍ら","かたわら","かたわ","side, edge.","メアリーは読書をしており、１匹の猫がかたわらで眠っていた。","Mary was reading, with a cat sleeping beside her.","傍聴, 傍観, 傍受, 傍若無人"
"清々しい","すがすがしい","すが.すが","refreshing (e.g. feeling, scene, wind, morning air), brisk.","今日はすがすがしいお天気ですね。","It's a nice day, isn't it?","清潔, 清掃"
"振り出し","ふりだし","ふ..だ","shaking (something) out, starting point.","振り出しに戻ってしまった。","We were back to square one.","振興, 出口, 提出, 出身, 身振り, 久し振り, 振る舞う, 引き出し"
"略奪","りゃくだつ","りゃく.だつ","pillage, plunder.","トムによって、メアリー様は利益を約束する略奪の尊師の一つしかありません。","According to Tom, Mary is just a predatory guru who promises gain.","省略, 侵略, 略語, 策略, 争奪, 奪取, 奪三振"
"碑","いしぶみ","いしぶみ","stone monument bearing an inscription (esp. memorial for future generations), stele.","禎子の友人達は、彼女と原爆でなくなったすべての子供達の慰霊碑を建てたいと思った。","Sadako's friends wanted to build a monument to her and all children who were killed by the atomic bomb.",""
"興業","こうぎょう","こう.ぎょう","promotion of industry, inauguration of a new industrial enterprise.","","","振興, 興味, 興奮, 新興, 復興, 授業, 工業, 産業, 卒業, 営業"
"差額","さがく","さ.がく","balance, difference (in price, cost).","遅延便については、オリジナルの出発日に基づくシーズナリティを適用するため、マイル差額の払い戻しはいたしません。","For delayed flights, seasonal adjustments are made on the basis of the original flight date and so refunds of air-mile difference will not be made.","金額, 巨額, 交差点, 日差し, 差し上げる"
"社宅","しゃたく","しゃ.たく","company housing, housing provided by one's company.","","","会社, 神社, 社会, 社長, 住宅, 帰宅, 邸宅, 新聞社"
"信任","しんにん","しん.にん","trust, confidence.","","","信号, 信用, 信頼, 通信, 信仰, 責任, 就任, 主任"
"良識","りょうしき","りょう.しき","good sense, sensible.","彼は良識ある人です。","He is a person with good sense.","改良, 不良, 良好, 良心, 意識, 常識, 知識, 標識, 認識"
"区々","まちまち","まちまち","various, diverse.","その件について彼らの意見はまちまちだ。","Their views vary on the subject.","区別, 地区, 区域, 区分, 区切る"
"可愛がる","かわいがる","か.わい","to be affectionate to, to treat tenderly.","ケンは１人息子なので、父親は一層可愛がった。","Ken's father loved Ken all the more because he was his only son.","可能, 許可, 愛情, 可愛い, 可哀想, 可愛らしい"
"花弁","はなびら","はな.びら","petal, sweet burdock and miso-bean paste covered with a thin layer of mochi.","薔薇の花びらはとても繊細だ。","A rose's petals are very delicate.","花瓶, 花見, 花壇, 弁当, 弁護, 弁解, 弁論, 生け花, お弁当"
"寛容","かんよう","かん.よう","tolerance, open-mindedness.","我々は、誰であろうとテロ活動に携わるものに寛容でいるつもりはない。","We will not tolerate anyone who engages in terrorism.","寛大, 内容, 容易, 容器, 美容, 容易い"
"危ぶむ","あやぶむ","あや","to fear, to doubt.","彼は死んでいるのではないかと危ぶまれている。","They fear that he may be dead.","危険, 危機, 危惧"
"桐","きり","きり","paulownia (Paulownia tomentosa), empress tree.","","",""
"敬具","けいぐ","けい.ぐ","yours sincerely, sincerely yours.","","","敬意, 尊敬, 敬語, 敬遠, 道具, 玩具, 具合, 家具, 具体"
"健在","けんざい","けん.ざい","in good health, alive and well.","彼女の４人の姉妹のうち１人は他界したが、ほかは健在だ。","One of her four sisters has passed away, but the others are still with us.","健康, 保健, 健全, 穏健, 現在, 存在, 滞在, 在学"
"交易","こうえき","こう.えき","trade, commerce.","戦争中米国は英国との交易を中断しようとした。","During the war, America tried to stop trading with England.","交番, 容易, 貿易, 安易, 交差点, 容易い"
"皇居","こうきょ","こう.きょ","Imperial Palace (of Japan), imperial residence.","王家の家族は皇居に住んでいる。","The royal family lives in the Imperial Palace.","天皇, 皇后, 芝居, 住居, 居間, 居住, 天皇制, 天皇陛下"
"唱える","となえる","とな","to recite, to chant.","彼は減税を唱えた。","He advocated reduction of taxes.","合唱, 提唱, 斉唱, 合唱団"
"辛うじて","かろうじて","かろ","barely, narrowly.","われわれはかろうじて事故を免れた。","We narrowly missed the accident.","香辛料, 塩辛い"
"打ち切る","うちきる","う..き","to stop, to abort.","この交渉を打ち切りたい。","We want to break off this negotiation.","打撃, 大切, 切手, 締切, 裏切る, 打ち消す, 打ち込む, 打ち合わせ"
"論議","ろんぎ","ろん.ぎ","discussion, argument.","その計画は詳細に論議された。","The plan was discussed in detail.","議論, 結論, 論文, 論争, 会議, 議員, 議会, 議長, 会議室"
"天地","てんち","てん.ち","heaven and earth, the universe.","天地神明に誓って嘘ではありません。","I'm not lying. I swear to God!","天気, 天候, 天然, 天皇, 地震, 地図, 生地, 地理, 地下鉄, 天気予報"
"云々","うんぬん","うん.ぬん","and so on, and so forth.","","","云為, 云云"
"起点","きてん","き.てん","starting point, origin.","","","起床, 起源, 欠点, 交差点"
"助詞","じょし","じょ.し","particle.","中国語においては「テンス」を表す場合には上述のように「助詞」か「時を表す語」または文脈によるものが多い。","When indicating 'tense' in Chinese, as shown above, there are 'particles', 'time-specifying words' and also many cases where it depends on context.","援助, 助手, 救助, 動詞, 名詞, 副詞, 代名詞, 形容詞"
"増進","ぞうしん","ぞう.しん","promoting, increase.","新鮮な野菜は健康を増進する。","Fresh vegetables promote health.","増加, 増大, 進学, 進歩, 前進"
"長編","ちょうへん","ちょう.へん","long (e.g. novel, film), (full-length) novel.","私は週末を長編小説を読んで過ごした。","I spent the weekend reading a long novel.","課長, 長閑, 校長, 編集, 短編, 編物, 編成, 長引く"
"比重","ひじゅう","ひ.じゅう","specific gravity, relative density.","","","比較, 比率, 比例, 重視, 貴重, 重大"
"噴出","ふんしゅつ","ふん.しゅつ","spewing, gushing.","その煙突は真っ黒い煙を噴出している。","The chimney is belching black smoke.","噴火, 噴水, 噴射, 出口, 提出, 出身, 噴き出す, 引き出し"
"洒落る","しゃれる","しゃ.れ","to dress stylishly, to joke.","君はそのシャツを着るとしゃれてみえる。","You look smart in the shirt.","瀟洒, 落第, 落下, 墜落, お洒落"
"還暦","かんれき","かん.れき","kanreki, former grand champion's 60th birthday ring-entering ceremony.","","","返還, 還元, 帰還, 奪還, 西暦, 旧暦, 暦年"
"気質","きしつ","き.しつ","disposition, temperament.","成功不成功は気質に左右されることが多い。","Success often depends on one's temperament.","元気, 気配, 湯気, 天気, 質問, 質素, 人質"
"享受","きょうじゅ","きょう.じゅ","enjoyment (of freedom, beauty, etc.), reception (of a right, privilege, rank, etc.).","だれでも自由を享受する権利を持つ。まして人生を享受する権利はなおさらだ。","Everyone has a right to enjoy his liberty, and all the more, his life.","享年, 享楽, 享保, 受験, 受付, 受信, 受話器"
"教習","きょうしゅう","きょう.しゅう","training, instruction.","教習所の教師にそう焦るなと言われています。","My driving instructor says I should be more patient.","教室, 教育, 練習, 習慣, 予習, 復習"
"水源","すいげん","すい.げん","source of river, fountainhead.","川の始まるところが、水源である。","The place where a river starts is its source.","水泳, 洪水, 水道, 資源, 電源, 起源, 語源, 水曜日"
"先代","せんだい","せん.だい","previous generation (of a family), previous head of the family.","","","先月, 先週, 時代, 交代, 現代, 真っ先"
"膳","ぜん","ぜん","small dining table (usu. for a single person), serving tray (with legs).","","",""
"多数決","たすうけつ","た.すう.けつ","majority decision, majority vote.","多数決原理が民主主義の根本原則だ。","Majority rule is a basic principle of democracy.","多少, 数学, 数字, 解決, 可決, 決定, 滅多に, 歌留多"
"畜産","ちくさん","ちく.さん","animal husbandry, livestock industry.","","","牧畜, 家畜, 畜生, 人畜, 産業, 生産, 土産, お土産"
"頂","いただき","いただき","crown (of head), summit (of mountain).","今朝起きてみると、山の頂が雪におおわれていた。","I awoke this morning to find the summit of the mountain covered with snow.",""
"盗み","ぬすみ","ぬす","stealing, theft.","その少年は盗みをしかねない。","The boy is capable of robbery.","強盗, 盗難, 窃盗"
"保養","ほよう","ほ.よう","health preservation, recuperation.","軽井沢保養地でくつろぎの一日をお過ごし下さい。","Enjoy the experience of a relaxing day at Karuizawa.","保存, 保証, 保健, 確保, 栄養, 教養, 休養, 養成"
"売り出し","うりだし","う..だ","(bargain) sale, to put on the market.","あのデパートでは今週メンズスーツが売り出し中だ。","Men's suits are on sale this week at that department store.","商売, 販売, 出口, 提出, 出身, 売り場, 引き出し"
"易い","やすい","やす","easy, likely to ...","言うは易く行うは難し。","It's easier said than done.","容易, 貿易, 安易"
"煙たい","けむたい","けむ","smoky, awkward.","あの人は煙たい。","I feel awkward in his presence.","禁煙, 煙突"
"応急","おうきゅう","おう.きゅう","emergency, first-aid.","これらの建物は応急の修理が必要です。","These buildings need temporary repairs.","反応, 応援, 一応, 特急, 急行, 相応しい"
"下地","したじ","した.じ","groundwork, foundation.","","","靴下, 下宿, 地震, 地図, 生地, 地理, 地下鉄"
"海運","かいうん","かい.うん","maritime transport, shipping.","海運会社に勤めています。","I work for a shipping company.","海岸, 海外, 海洋, 運転, 運動, 海水浴, 運転手"
"感慨","かんがい","かん.がい","deep emotion, strong feelings.","","","感覚, 感謝, 感情, 感動, 憤慨, 慨嘆"
"契機","けいき","けい.き","opportunity, chance.","退職を契機に茶道を始めた。","I took the opportunity of retirement to begin studying the tea ceremony.","契約, 契情, 機会, 機械, 機関, 機能, 契約書, 飛行機"
"形勢","けいせい","けい.せい","condition, situation.","形勢は逆転した。","Now the shoe is on the other foot.","形式, 人形, 図形, 姿勢, 大勢, 情勢, 勢力, 長方形"
"語句","ごく","ご.く","words and phrases, words.","その作家の文体は挿入語句が多い。","The writer has a parenthetic style.","英語, 物語, 言語, 文句, 俳句, 挙句, 句読点"
"荒廃","こうはい","こう.はい","ruin, destruction.","その国は戦争で荒廃してしまった。","The country was wasted by war.","廃止, 廃絶, 撤廃, 退廃, 全廃, 荒々しい"
"渡り鳥","わたりどり","わた..どり","migratory bird, bird of passage.","","","小鳥, 鳥居, 白鳥, 見渡す, 綱渡り, 過渡期"
"布告","ふこく","ふ.こく","edict, ordinance.","その国は隣国に対し宣戦を布告した。","The country declared war against its neighbor.","財布, 分布, 布団, 警告, 広告, 報告, 申告, 座布団"
"暴風","ぼうふう","ぼう.ふう","storm, windstorm.","その家は暴風の為に屋根を剥ぎ取られた。","The house had its roof ripped off by the storm.","乱暴, 暴露, 暴動, 暴力, 台風, 風邪, 風呂, 風景, 扇風機"
"意気込む","いきごむ","い.き.ご","to be enthusiastic (about), to be eager (to do).","初めから意気込みすぎると、途中で息切れするぞ。","You have to pace yourself or you'll choke halfway through.","意味, 意見, 注意, 用意, 意外, 元気, 気配, 湯気, 気質, 天気, 申し込む, 突っ込む, 飛び込む"
"一心","いっしん","いっ.しん","one mind, wholeheartedness.","そのピアニストの演奏中、彼らは一心に耳を傾けた。","They were all ears while the pianist was playing.","一緒, 一番, 唯一, 安心, 用心, 心地, 関心, 一昨日"
"一律","いちりつ","いち.りつ","uniform, even.","","","一緒, 一番, 唯一, 法律, 規律, 旋律, 一昨日, 法律事務所"
"怪獣","かいじゅう","かい.じゅう","monster, monster film.","信じてもらえないだろうけど、茂みの中から怪獣が現れたんだよ。","Believe it or not, a monster emerged from the bush.","怪我, 怪奇, 獣医, 鳥獣"
"恵み","めぐみ","めぐ","blessing, grace.","神は私に富をお恵みくださった。","God has blessed me with riches.","知恵, 恩恵"
"採掘","さいくつ","さい.くつ","mining, digging.","採掘場が爆発した時、中には誰もいなかった。","There was no one in the mine when it blew up.","採点, 採用, 採算, 採決, 発掘, 掘削, 根掘り葉掘り"
"財源","ざいげん","ざい.げん","source of funds, resources.","地方の道路整備のための財源確保が必要です。","It is necessary to secure financing for local road maintenance.","財産, 財布, 財政, 財閥, 資源, 電源, 起源, 語源, 文化財"
"子息","しそく","し.そく","(another's) son.","ご子息のご結婚を心よりお祝い申し上げます。","Please accept our heartiest congratulations on the marriage of your son.","帽子, 子供, 双子, 椅子, 王子, 休息, 息子, 利息"
"式場","しきじょう","しき.じょう","ceremonial hall (e.g. wedding, funeral), hall for ceremonies.","","","正式, 形式, 公式, 儀式, 場所, 会場, 工場, 駐車場, 飛行場"
"衆","しゅう","しゅう","great numbers (of people), numerical superiority.","衆議院の少数派の議席は、急速にむしばまれてきています。","The number of minority seats in the Lower House is rapidly eroding.",""
"証","あかし","あかし","proof, evidence.","しかし、あなた方は私たちの証を受け入れません。","But still you people do not accept our testimony.",""
"潜水","せんすい","せん.すい","diving, submerging.","この潜水時計は少し値段が高すぎます。","This diver's watch is a little too expensive.","潜在, 水泳, 洪水, 水道, 水曜日"
"束の間","つかのま","つか..ま","moment, brief space of time.","がっかりしたことに、彼の勝利は、つかの間の勝利にすぎなかった。","To my regret, his was nothing but a short-lived triumph.","約束, 拘束, 束縛, 昼間, 時間, 人間, 世間"
"大空","おおぞら","おお.ぞら","wide open sky, the blue.","私は世の中のどんなことをするよりも大空に飛びたい。","I want to fly more than anything else in the world.","大学, 大勢, 大人, 空気, 大使館, 大好き"
"着目","ちゃくもく","ちゃく.もく","attention, giving one's attention.","","","到着, 上着, 着工, 注目, 面目, 駄目, 目的"
"編","へん","へん","compilation (of a text), editing.","彼は一ヶ月の間に３編の詩を書いた。","He composed three poems in a month.",""
"切れ目","きれめ","き..め","gap, break.","金の切れ目が縁の切れ目。","The end of money is the end of love.","大切, 切手, 締切, 注目, 面目, 駄目, 目的, 裏切る"
"議案","ぎあん","ぎ.あん","legislative bill, measure.","この議案は我々の政策に合っている。","This measure is in accord with our policy.","会議, 議員, 議会, 議長, 案内, 提案, 答案, 案外, 会議室"
"就業","しゅうぎょう","しゅう.ぎょう","employment, starting work.","もう就業時間です。仕事にとりかかりましょう。","It's time to work now. Let's get down to business.","就職, 就任, 就活, 授業, 工業, 産業, 卒業, 営業"
"終日","しゅうじつ","しゅう.じつ","all day, for a whole day.","１月１４日（火曜日）のＤＴＡ終日技術会議には、１８社、３２人が出席しました。","The all-day DTA Technical meeting on Tuesday Jan 14 was attended by 32 people from 18 DTA firms.","最終, 始終, 終了, 毎日, 日記, 日本, 火曜日"
"初版","しょはん","しょ.はん","first edition, first edition (book).","初版は１０年前に出版された。","The first edition was published ten years ago.","最初, 初級, 出版, 版画, 版権"
"大筋","おおすじ","おお.すじ","outline, summary.","その計画に大すじで賛成していただけませんか。","Would you agree to the plan in principle?","大学, 大勢, 大人, 筋肉, 粗筋, 筋道, 鉄筋, 大使館, 大好き"
"風土","ふうど","ふう.ど","natural features, topography.","スポロアウト先生が植物を新しい風土に馴染ませた。","Professor Sprout acclimated the plant to a new environment.","台風, 風邪, 風呂, 風景, 土地, 土曜, 扇風機, 土曜日, お土産"
"改定","かいてい","かい.てい","revision (of a rule, price, etc.), alteration.","その百科事典の改訂版が出版された。","A revised edition of the encyclopedia was published.","改善, 改造, 改正, 予定, 勘定, 安定, 定規"
"巻","まき","まき","roll (e.g. of cloth), winding (e.g. watch).","この全集の５巻目が見当たらない。","The fifth volume of this set is missing.",""
"橋渡し","はしわたし","はし.わた","mediation, good offices.","","","鉄橋, 陸橋, 桟橋, 見渡す, 綱渡り, 過渡期"
"君主","くんしゅ","くん.しゅ","monarch, sovereign.","その君主は臣民に対して絶対の支配権を持っていた。","The lord held absolute power over his subjects.","諸君, 君臨, 家主, 主義, 地主, ご主人"
"結び付き","むすびつき","むす..つ","connection, relation.","彼の努力が好成績に結びついた。","His efforts led to good results.","結構, 結論, 結婚, 団結, 寄付, 日付, 受付, 見付ける, 片付ける"
"作り","つくり","つく","making, producing.","あの家はレンガ造りだ。","That house is built of bricks.","作文, 作業, 作家, 作品"
"生育","せいいく","せい.いく","birth and growth, giving birth and raising.","雨の量が作物の生育に影響するのですか。","Does the amount of rain affect the growth of crops?","学生, 教育, 体育, 育児, 誕生日, 一生懸命"
"内乱","ないらん","ない.らん","civil war, insurrection.","イングランドはかつて内乱で分裂したことがあった。","England was once torn by civil war.","以内, 家内, 案内, 混乱, 乱暴, 反乱"
"目方","めかた","め.かた","weight.","塩は目方で売られる。","Salt is sold by weight.","注目, 面目, 駄目, 目的, 仕方, 一方, 夕方, 両方"
"優美","ゆうび","ゆう.び","grace, refinement.","大部分ではないにしても多くの人々が文学的趣味を優美なたしなみと見なしている。","Many people, if not most, look on literary taste as an elegant accomplishment.","女優, 俳優, 優秀, 美人, 美容, 美術館, 美味しい"
"光沢","こうたく","こう.たく","brilliance, polish.","この指輪は光沢をうしなった。","This ring lost its luster.","観光, 光景, 日光, 沢山, 贅沢, 潤沢"
"殊に","ことに","こと","especially, particularly.","","","特殊, 殊勲, 殊勝, 特殊法人"
"埋蔵","まいぞう","まい.ぞう","burying in the ground, having underground deposits.","彼らは埋蔵された宝物を求めて砂漠を探検した。","They explored the desert in quest of buried treasure.","埋葬, 貯蔵, 冷蔵, 蔵相, 冷蔵庫, 埋め立て"
"民宿","みんしゅく","みん.しゅく","guest house, private home providing lodging for travelers.","あの民宿なら、素泊まり５千円だよ。","That inn is 5,000 yen a night, meals excluded.","市民, 国民, 住民, 農民, 民間, 宿題, 下宿, 宿泊, 宿命"
"酪農","らくのう","らく.のう","dairy farming, dairy farmer.","","","乾酪, 乳酪, 農家, 農業, 農民, 農村, 農薬, 乾酪素"
"加味","かみ","か.み","seasoning, flavoring.","","","参加, 増加, 加減, 意味, 興味, 美味しい"
"丘陵","きゅうりょう","きゅう.りょう","hill, hillock.","飛行機から見ると、小さな丘陵は平地のように見える。","Small hills look flat from an airplane.","砂丘, 墳丘, 陵墓"
"張り紙","はりがみ","は..がみ","paper patch attached to something, paper backing.","張り紙お断り。","Post No Bills.","緊張, 紙幣, 手紙, 表紙, 欲張り, 引っ張る, 張り切る"
"備え付ける","そなえつける","そな..つ","to provide, to furnish.","その船はレーダーを備え付けていない。","The ship is not equipped with radar.","準備, 設備, 整備, 寄付, 日付, 受付, 見付ける, 片付ける"
"其の他","そのほか","そ..ほか","the rest, the others.","何本か花がある。一本は赤、もう一本は白で、その他は黄だ。","There are several flowers. One is red, another is white, and the others are yellow.","其程, 其儘, 其方, 他人, 他方, 他殺, 其れ程"
"岩石","がんせき","がん.せき","rock, lithosphere.","岩石や鉱物はいろいろな面で私たちに有益である。","Rocks and minerals are useful for us in many ways.","溶岩, 岩盤, 石油, 石鹸, 磁石, 流石, 一枚岩"
"議事堂","ぎじどう","ぎ.じ.どう","assembly hall, parliament house.","","","会議, 議員, 議会, 議長, 事故, 仕事, 見事, 食堂, 講堂, 堂々, 一堂, 会議室, 事務所"
"喫茶","きっさ","きっ.さ","tea drinking, teahouse.","私たちは喫茶店で昼食をとった。","We ate lunch in a coffee lounge.","喫煙, 満喫, 紅茶, 茶色, 茶碗"
"原形","げんけい","げん.けい","original form, base form.","ギリシャ人たちは幾何学の理論的原形を作った。","The Greeks made theoretical models of geometry.","原因, 原稿, 原理, 形式, 人形, 図形, 長方形"
"砂利","じゃり","じゃ.り","gravel, ballast.","道路修理のために彼らは砂利をセメントで固めている。","They are binding the gravel with cement to repair the road.","砂糖, 砂漠, 便利, 利用, 権利, 不利, 利益, サハラ砂漠"
"真っ二つ","まっぷたつ","ま..ぷた","in two equal parts, right in half.","","","写真, 真剣, 二人, 真ん中, 真っ赤, 真っ直ぐ, 二階建て"
"断面","だんめん","だん.めん","section, cross section.","","","判断, 横断, 診断, 断定, 場面, 表面, 面倒, 面白い, 真面目"
"恥じらう","はじらう","は","to feel shy, to be bashful.","","","無恥"
"通","つう","つう","authority, expert.","コーヒー通の人達に結構評判がいいそうです。","I hear that it has quite the reputation with coffee connoisseurs.",""
"微量","びりょう","び.りょう","minuscule amount, extremely small quantity.","","","微妙, 微塵, 重量, 測量, 分量, 微笑む, 顕微鏡"
"面皰","にきび","にきび","pimple, acne.","ニキビが治りません。","I can't get rid of my pimples.","場面, 表面, 面倒, 面白い, 真面目"
"保母","ほぼ","ほ.ぼ","(female) childcare worker, nursery school teacher.","","","保存, 保証, 保健, 確保, 祖母, 父母, お祖母さん"
"簡素","かんそ","かん.そ","simple, plain.","芝刈り機が簡素な作りの荷車に積んである。","Some lawn equipment is loaded into the jerry-built cart.","簡単, 簡易, 簡潔, 書簡, 酸素, 素敵, 素人, 要素, 素晴らしい"
"刑罰","けいばつ","けい.ばつ","(criminal) punishment, penalty.","それは罪人に対する最も人道的な刑罰ではないか。","Isn't that the most humane punishment for criminals?","刑事, 死刑, 処刑, 処罰, 刑務所"
"富豪","ふごう","ふ.ごう","wealthy person, millionaire.","その大富豪は貧しい少年として生涯を始めた。","The millionaire began life as a poor boy.","豊富, 豪華, 強豪, 豪快, 豪雨, 富士山"
"風習","ふうしゅう","ふう.しゅう","custom.","その風習はすたれつつある。","That custom is on the decrease.","台風, 風邪, 風呂, 風景, 練習, 習慣, 予習, 復習, 扇風機"
"変遷","へんせん","へん.せん","change, transition.","表面上、本書の大部分は一連の事例の変遷を記録したものである。","On the surface the book consists mostly of a series of case histories.","大変, 一変, 左遷, 遷都, 遷宮, 遷移"
"簡潔","かんけつ","かん.けつ","concise, brief.","簡潔は機知の精髄。","Brevity is the soul of wit.","簡単, 簡易, 簡素, 書簡, 清潔, 不潔, 潔白"
"重んずる","おもんずる","おも","to honor, to honour.","","","重視, 貴重, 重大"
"製法","せいほう","せい.ほう","manufacturing method, recipe.","チーズの製法を教えてください。","Would you teach me how to make cheese?","製造, 製品, 製作, 作製, 製鉄, 法律, 文法, 方法, 憲法"
"怠慢","たいまん","たい.まん","negligence, neglect.","彼は義務怠慢で非難された。","He was blamed for neglect of duty.","怠惰, 自慢, 我慢, 慢性, 傲慢"
"綻びる","ほころびる","ほころ","to come apart at the seams, to be ripped.","彼女のドレスのへりはほころびていた。","The border of her dress was torn.","破綻, 経営破綻"
"代わる代わる","かわるがわる","か..が","alternately, by turns.","二人はかわるがわる試みた。","The two tried one after the other.","時代, 交代, 現代"
"お産","おさん",".さん","(giving) birth, childbirth.","ケイちゃんはとても運がいいのよ。お産の時から、そうだったわ。","Kei's very lucky! He has been since his birth.","産業, 生産, 土産, お土産"
"乙","おつ","おつ","(the) second (party, rank, etc.), B (grade).","甲の損は乙の得。","One man's gain is another man's loss.",""
"丸ごと","まるごと","まる","in its entirety, whole.","彼女は１課を丸ごと暗記することで満点を取った。","She got full marks by memorizing the whole lesson.","丸々, 日の丸"
"危害","きがい","き.がい","injury, harm.","どんな理由があっても他人に危害を加えてはいけない。","You should not inflict any injury on others on any account.","危険, 危機, 危惧, 障害, 損害, 被害, 利害"
"軍服","ぐんぷく","ぐん.ぷく","military uniform.","","","軍隊, 軍事, 軍備, 軍艦, 洋服, 服装, 衣服"
"月賦","げっぷ","げっ.ぷ","monthly installment (instalment), monthly payment.","このテレビを月賦で買った。","I bought this TV on the installment plan.","今月, 月給, 先月, 割賦, 賦課, 天賦, 三日月, 早春賦, 生年月日"
"準急","じゅんきゅう","じゅん.きゅう","semi-express train, local express train.","","","準備, 水準, 基準, 標準, 特急, 急行"
"神殿","しんでん","しん.でん","temple, shrine.","この神殿は建てるのに４６年かかりました。","It has taken forty-six years to build this temple.","神経, 神社, 精神, 神様, 宮殿, 殿様, 殿下"
"殿様","とのさま","との.さま","nobleman, dignitary.","","","宮殿, 神殿, 殿下, 同様, 様々, 模様, 王様, 様子"
"努めて","つとめて","つと","as much as possible, as far as possible.","水面から飛び立つ鳥は努めてあとを濁さぬようにする。","A bird flying out of the water is careful not to cause turbulence.","努力"
"奮闘","ふんとう","ふん.とう","strenuous effort, hard struggle.","人々は貧困に向かって奮闘した。","People struggled against poverty.","興奮, 奮発, 奮起, 戦闘, 闘争, 格闘"
"群集","ぐんしゅう","ぐん.しゅう","crowd, community.","群集は嬉しさのあまり歓声を上げた。","The crowd yelled with delight.","抜群, 集団, 集中, 集会"
"高尚","こうしょう","こう.しょう","high, noble.","彼は趣味が高尚です。","He has elegant tastes.","高校, 残高, 尚更, 高校生, 尚且つ, 時期尚早"
"自ずから","おのずから","おの","naturally, in due course.","油断なく注意さえしておれば好機はおのずからうまれる。","Plenty of opportunities will present themselves, if only you are awake to them.","自然, 自転車, 自惚れ, 自動車"
"質疑","しつぎ","しつ.ぎ","question, interpellation.","","","質問, 質素, 人質, 気質, 疑問, 懐疑, 容疑者"
"申し入れる","もうしいれる","もう..い","to propose, to suggest.","同じ頃、事務員・有村夏恵は、今月を限りに退職する旨を五鬼上に申し入れた。","At the same time, the clerk Natsue Arimura told Gokijo of her intent to resign after this month.","申請, 申告, 入院, 入口, 入学, 申し訳, 申し上げる"
"全盛","ぜんせい","ぜん.せい","height of prosperity, heyday.","その歌手はその歌のときが全盛でした。","The singer was at his best in that song.","全部, 安全, 完全, 盛大, 繁盛, 盛り上がる"
"遅らす","おくらす","おく","to delay, to postpone.","","","遅刻, 手遅れ"
"老衰","ろうすい","ろう.すい","senility, senile decay.","彼は老衰で二年前に亡くなった。","He died of old age two years ago.","老人, 老後, 衰退, 衰弱"
"何卒","なにとぞ","なに.とぞ","please, kindly.","浅学非才の私ではありますが、何とぞ皆様のお力を賜りたく、ここにお願い申し上げる次第です。","I may not have much to offer in the way of learning or ability, but I want to do whatever I can for us all and humbly ask for your favor.","何時, 卒業, 卒業後, 脳卒中, 卒業式, 如何にも"
"公用","こうよう","こう.よう","official business, government business.","彼は公用で大阪に行った。","He went to Osaka on official business.","公園, 公平, 公式, 用意, 利用, 用事, 公務員"
"差異","さい","さ.い","difference, disparity.","それらの間には、ごくわずかな差異があった。","There was a minute difference between them.","異常, 異動, 異性, 特異, 交差点, 日差し, 差し上げる"
"準じる","じゅんじる","じゅん","to follow (a rule, precedent, etc.), to conform to (the law, standards, etc.).","","","準備, 水準, 基準, 標準, 準急"
"精巧","せいこう","せい.こう","elaborate, delicate.","その機械は精巧に出来ているので、すぐ壊れる。","The machine is so delicate that it easily breaks.","精神, 精々, 精密, 精通, 無精, 巧妙, 技巧, 巧者"
"同級","どうきゅう","どう.きゅう","the same grade, same class.","私たちは当時は同級生だった。","We were in the same class then.","同時, 同様, 共同, 同一, 高級, 上級, 初級, 学級"
"良し悪し","よしあし","よ..あ","right or wrong, good or bad.","この女の子はまだ小さくてもののよしあしがわからない。","The girl is not old enough to be responsible.","改良, 不良, 良好, 良心, 悪魔, 悪化, 悪口"
"改訂","かいてい","かい.てい","revision (of text), alteration.","時刻表が改訂された。","The timetable has been revised.","改善, 改造, 改正, 訂正, 再訂"
"感度","かんど","かん.ど","sensitivity (e.g. of a measuring instrument), reception (radio, TV, etc.).","","","感覚, 感謝, 感情, 感動, 今度, 度々, 支度, 丁度"
"共学","きょうがく","きょう.がく","coeducation, mixed-sex school.","","","共通, 共同, 公共, 学生, 学校, 大学, 共働き, 小学校"
"凶作","きょうさく","きょう.さく","bad harvest, poor crop.","昨年は異常な冷夏で、稲作は１０年ぶりの凶作だった。","It was exceptionally cold last summer, and the rice crop was the worst in 10 years.","凶悪, 元凶, 凶器, 凶暴, 作文, 作業, 作家, 作品"
"近眼","きんがん","きん.がん","nearsightedness, shortsightedness.","十人に一人は近眼である。","One out of ten persons is nearsighted.","近所, 身近, 最近, 眼科, 眼鏡, 肉眼"
"計器","けいき","けい.き","meter, gauge.","例えば、温度計や気圧計などの計器は器具です。","For instance, gauges, such as thermometers and barometers, are instruments.","時計, 会計, 計画, 計算, 器械, 武器, 器用, 楽器"
"嬢","じょう","じょう","unmarried woman, Miss.","田中嬢は長年アメリカにいたので英語を話すのが非常にうまい。","Having been in America for many years, Miss Tanaka is a very good speaker of English.",""
